Entity,Code,Year,Oil production - TWh
Tunisia,TUN,1987,58.23141
Tunisia,TUN,1988,57.405678
Tunisia,TUN,1989,57.6848
Tunisia,TUN,1990,55.13085
Tunisia,TUN,1991,63.31721
Tunisia,TUN,1992,63.431187
Tunisia,TUN,1993,57.40801
Tunisia,TUN,1994,53.022335
Tunisia,TUN,1995,51.68023
Tunisia,TUN,1996,51.254578
Tunisia,TUN,1997,48.345913
Tunisia,TUN,1998,47.45505
Tunisia,TUN,1999,48.829716
Tunisia,TUN,2000,42.589058
Tunisia,TUN,2001,38.94887
Tunisia,TUN,2002,40.542183
Tunisia,TUN,2003,36.8671
Tunisia,TUN,2004,38.87909
Tunisia,TUN,2005,39.565258
Tunisia,TUN,2006,37.93706
Tunisia,TUN,2007,52.86998
Tunisia,TUN,2008,48.31102
Tunisia,TUN,2009,45.51982
Tunisia,TUN,2010,44.58942
Tunisia,TUN,2011,39.69319
Tunisia,TUN,2012,39.64667
Tunisia,TUN,2013,36.37864
Tunisia,TUN,2014,33.76189
Tunisia,TUN,2015,30.552011
Tunisia,TUN,2016,29.144781
Tunisia,TUN,2017,24.620712
Tunisia,TUN,2018,23.818241
Tunisia,TUN,2019,21.85277
Tunisia,TUN,2020,20.196907
Tunisia,TUN,2021,24.66186
Tunisia,TUN,2022,21.417957
Turkmenistan,TKM,1985,78.8514
Turkmenistan,TKM,1986,76.2928
Turkmenistan,TKM,1987,75.2461
Turkmenistan,TKM,1988,66.5236
Turkmenistan,TKM,1989,66.8725
Turkmenistan,TKM,1990,66.291
Turkmenistan,TKM,1991,62.802002
Turkmenistan,TKM,1992,60.475998
Turkmenistan,TKM,1993,50.96266
Turkmenistan,TKM,1994,48.75296
Turkmenistan,TKM,1995,47.334103
Turkmenistan,TKM,1996,50.64865
Turkmenistan,TKM,1997,62.42984
Turkmenistan,TKM,1998,74.07147
Turkmenistan,TKM,1999,82.14269
Turkmenistan,TKM,2000,84.666405
Turkmenistan,TKM,2001,90.07435
Turkmenistan,TKM,2002,95.4823
Turkmenistan,TKM,2003,101.2973
Turkmenistan,TKM,2004,107.22861
Turkmenistan,TKM,2005,113.1599
Turkmenistan,TKM,2006,116.1837
Turkmenistan,TKM,2007,119.44011
Turkmenistan,TKM,2008,123.33614
Turkmenistan,TKM,2009,126.4181
Turkmenistan,TKM,2010,129.44191
Turkmenistan,TKM,2011,133.8613
Turkmenistan,TKM,2012,139.4437
Turkmenistan,TKM,2013,145.02611
Turkmenistan,TKM,2014,149.44551
Turkmenistan,TKM,2015,153.8649
Turkmenistan,TKM,2016,153.2834
Turkmenistan,TKM,2017,151.82965
Turkmenistan,TKM,2018,145.47968
Turkmenistan,TKM,2019,142.0372
Turkmenistan,TKM,2020,120.96258
Turkmenistan,TKM,2021,134.63464
Turkmenistan,TKM,2022,135.10408
USSR,OWID_USS,1965,2824.7874
USSR,OWID_USS,1966,3083.113
USSR,OWID_USS,1967,3350.603
USSR,OWID_USS,1968,3595.996
USSR,OWID_USS,1969,3818.129
USSR,OWID_USS,1970,4105.8438
USSR,OWID_USS,1971,4384.5103
USSR,OWID_USS,1972,4656.652
USSR,OWID_USS,1973,4989.27
USSR,OWID_USS,1974,5337.007
USSR,OWID_USS,1975,5708.0156
USSR,OWID_USS,1976,6043.8438
USSR,OWID_USS,1977,6347.6426
USSR,OWID_USS,1978,6646.906
USSR,OWID_USS,1979,6810.528
USSR,OWID_USS,1980,7014.9834
USSR,OWID_USS,1981,7080.5767
USSR,OWID_USS,1982,7123.9683
USSR,OWID_USS,1983,7168.0693
USSR,OWID_USS,1984,7125.8174
United Arab Emirates,ARE,1965,158.93922
United Arab Emirates,ARE,1966,202.75734
United Arab Emirates,ARE,1967,215.20438
United Arab Emirates,ARE,1968,280.45877
United Arab Emirates,ARE,1969,353.58624
United Arab Emirates,ARE,1970,439.08228
United Arab Emirates,ARE,1971,596.7261
United Arab Emirates,ARE,1972,679.2343
United Arab Emirates,ARE,1973,863.18304
United Arab Emirates,ARE,1974,945.4124
United Arab Emirates,ARE,1975,937.07684
United Arab Emirates,ARE,1976,1093.5983
United Arab Emirates,ARE,1977,1125.703
United Arab Emirates,ARE,1978,1030.9653
United Arab Emirates,ARE,1979,1031.0718
United Arab Emirates,ARE,1980,974.6628
United Arab Emirates,ARE,1981,861.628
United Arab Emirates,ARE,1982,749.46564
United Arab Emirates,ARE,1983,705.9224
United Arab Emirates,ARE,1984,676.1817
United Arab Emirates,ARE,1985,650.816
United Arab Emirates,ARE,1986,751.5359
United Arab Emirates,ARE,1987,793.14496
United Arab Emirates,ARE,1988,837.8947
United Arab Emirates,ARE,1989,989.44775
United Arab Emirates,ARE,1990,1083.3516
United Arab Emirates,ARE,1991,1242.6837
United Arab Emirates,ARE,1992,1368.6174
United Arab Emirates,ARE,1993,1330.0209
United Arab Emirates,ARE,1994,1341.0413
United Arab Emirates,ARE,1995,1330.6033
United Arab Emirates,ARE,1996,1359.7686
United Arab Emirates,ARE,1997,1364.287
United Arab Emirates,ARE,1998,1413.2999
United Arab Emirates,ARE,1999,1302.896
United Arab Emirates,ARE,2000,1413.3167
United Arab Emirates,ARE,2001,1377.1503
United Arab Emirates,ARE,2002,1267.8835
United Arab Emirates,ARE,2003,1467.5858
United Arab Emirates,ARE,2004,1526.739
United Arab Emirates,ARE,2005,1588.1108
United Arab Emirates,ARE,2006,1693.9802
United Arab Emirates,ARE,2007,1670.5735
United Arab Emirates,ARE,2008,1689.2214
United Arab Emirates,ARE,2009,1498.1176
United Arab Emirates,ARE,2010,1561.2549
United Arab Emirates,ARE,2011,1737.4958
United Arab Emirates,ARE,2012,1801.5314
United Arab Emirates,ARE,2013,1879.6893
United Arab Emirates,ARE,2014,1895.0093
United Arab Emirates,ARE,2015,2036.3232
United Arab Emirates,ARE,2016,2112.0898
United Arab Emirates,ARE,2017,2034.374
United Arab Emirates,ARE,2018,2046.3977
United Arab Emirates,ARE,2019,2092.2188
United Arab Emirates,ARE,2020,1929.9459
United Arab Emirates,ARE,2021,1900.77
United Arab Emirates,ARE,2022,2106.3857
United Kingdom,GBR,1965,0.97692
United Kingdom,GBR,1966,0.90714
United Kingdom,GBR,1967,1.0350701
United Kingdom,GBR,1968,0.97692
United Kingdom,GBR,1969,0.98855
United Kingdom,GBR,1970,1.81428
United Kingdom,GBR,1971,2.46556
United Kingdom,GBR,1972,3.87279
United Kingdom,GBR,1973,4.32636
United Kingdom,GBR,1974,4.7683
United Kingdom,GBR,1975,18.23584
United Kingdom,GBR,1976,141.52547
United Kingdom,GBR,1977,445.02194
United Kingdom,GBR,1978,628.0898
United Kingdom,GBR,1979,905.44196
United Kingdom,GBR,1980,935.83124
United Kingdom,GBR,1981,1040.6525
United Kingdom,GBR,1982,1200.437
United Kingdom,GBR,1983,1336.9849
United Kingdom,GBR,1984,1466.136
United Kingdom,GBR,1985,1484.116
United Kingdom,GBR,1986,1477.8009
United Kingdom,GBR,1987,1434.5721
United Kingdom,GBR,1988,1331.1582
United Kingdom,GBR,1989,1066.5873
United Kingdom,GBR,1990,1065.3545
United Kingdom,GBR,1991,1061.3539
United Kingdom,GBR,1992,1096.1392
United Kingdom,GBR,1993,1165.1981
United Kingdom,GBR,1994,1471.6835
United Kingdom,GBR,1995,1510.6672
United Kingdom,GBR,1996,1508.8878
United Kingdom,GBR,1997,1487.2793
United Kingdom,GBR,1998,1542.5217
United Kingdom,GBR,1999,1594.4614
United Kingdom,GBR,2000,1468.2295
United Kingdom,GBR,2001,1356.9696
United Kingdom,GBR,2002,1348.4318
United Kingdom,GBR,2003,1233.6282
United Kingdom,GBR,2004,1109.1997
United Kingdom,GBR,2005,985.30664
United Kingdom,GBR,2006,890.60034
United Kingdom,GBR,2007,890.5683
United Kingdom,GBR,2008,834.9041
United Kingdom,GBR,2009,793.14905
United Kingdom,GBR,2010,732.2435
United Kingdom,GBR,2011,604.4393
United Kingdom,GBR,2012,518.2424
United Kingdom,GBR,2013,472.7175
United Kingdom,GBR,2014,464.36172
United Kingdom,GBR,2015,526.6963
United Kingdom,GBR,2016,551.78046
United Kingdom,GBR,2017,542.3107
United Kingdom,GBR,2018,591.6227
United Kingdom,GBR,2019,602.63995
United Kingdom,GBR,2020,569.6986
United Kingdom,GBR,2021,475.24493
United Kingdom,GBR,2022,421.4849
United States,USA,1965,4974.0864
United States,USA,1966,5286.2866
United States,USA,1967,5631.4976
United States,USA,1968,5848.4985
United States,USA,1969,5947.0205
United States,USA,1970,6204.4873
United States,USA,1971,6116.076
United States,USA,1972,6139.336
United States,USA,1973,5985.4062
United States,USA,1974,5715.0557
United States,USA,1975,5463.43
United States,USA,1976,5326.3057
United States,USA,1977,5382.4077
United States,USA,1978,5631.312
United States,USA,1979,5547.409
United States,USA,1980,5584.6494
United States,USA,1981,5568.406
United States,USA,1982,5590.8115
United States,USA,1983,5616.8555
United States,USA,1984,5770.069
United States,USA,1985,5799.941
United States,USA,1986,5609.4917
United States,USA,1987,5434.2373
United States,USA,1988,5338.8906
United States,USA,1989,4989.655
United States,USA,1990,4845.259
United States,USA,1991,4918.2886
United States,USA,1992,4803.5605
United States,USA,1993,4617.1855
United States,USA,1994,4506.6177
United States,USA,1995,4460.73
United States,USA,1996,4443.334
United States,USA,1997,4418.8193
United States,USA,1998,4281.3467
United States,USA,1999,4101.04
United States,USA,2000,4042.3733
United States,USA,2001,4006.665
United States,USA,2002,3976.3623
United States,USA,2003,3867.6333
United States,USA,2004,3783.905
United States,USA,2005,3593.5337
United States,USA,2006,3541.373
United States,USA,2007,3546.8767
United States,USA,2008,3514.8438
United States,USA,2009,3751.6802
United States,USA,2010,3874.478
United States,USA,2011,4028.8867
United States,USA,2012,4597.0796
United States,USA,2013,5218.0586
United States,USA,2014,6102.5527
United States,USA,2015,6595.9434
United States,USA,2016,6312.184
United States,USA,2017,6678.5654
United States,USA,2018,7788.5522
United States,USA,2019,8736.102
United States,USA,2020,8295.474
United States,USA,2021,8317.922
United States,USA,2022,8832.521
Upper-middle-income countries,,1965,7136.4385
Upper-middle-income countries,,1966,7602.2144
Upper-middle-income countries,,1967,8078.6
Upper-middle-income countries,,1968,9086.425
Upper-middle-income countries,,1969,9706.492
Upper-middle-income countries,,1970,10372.384
Upper-middle-income countries,,1971,10462.074
Upper-middle-income countries,,1972,10285.967
Upper-middle-income countries,,1973,11182.759
Upper-middle-income countries,,1974,11107.858
Upper-middle-income countries,,1975,11453.7295
Upper-middle-income countries,,1976,12331.638
Upper-middle-income countries,,1977,12837.488
Upper-middle-income countries,,1978,13493.075
Upper-middle-income countries,,1979,14622.452
Upper-middle-income countries,,1980,14402.156
Upper-middle-income countries,,1981,13274.252
Upper-middle-income countries,,1982,13532.756
Upper-middle-income countries,,1983,13674.468
Upper-middle-income countries,,1984,13908.449
Upper-middle-income countries,,1985,13788.655
Upper-middle-income countries,,1986,14458.663
Upper-middle-income countries,,1987,14895.432
Upper-middle-income countries,,1988,15340.169
Upper-middle-income countries,,1989,15314.99
Upper-middle-income countries,,1990,14937.807
Upper-middle-income countries,,1991,13554.92
Upper-middle-income countries,,1992,13057.284
Upper-middle-income countries,,1993,12551.67
Upper-middle-income countries,,1994,12356.234
Upper-middle-income countries,,1995,12574.446
Upper-middle-income countries,,1996,13061.881
Upper-middle-income countries,,1997,13795.466
Upper-middle-income countries,,1998,14611.154
Upper-middle-income countries,,1999,14721.015
Upper-middle-income countries,,2000,15194.725
Upper-middle-income countries,,2001,15640.805
Upper-middle-income countries,,2002,15878.081
Upper-middle-income countries,,2003,16217.064
Upper-middle-income countries,,2004,17646.807
Upper-middle-income countries,,2005,17961.531
Upper-middle-income countries,,2006,18468.559
Upper-middle-income countries,,2007,18707.652
Upper-middle-income countries,,2008,18841.564
Upper-middle-income countries,,2009,18792.426
Upper-middle-income countries,,2010,19170.88
Upper-middle-income countries,,2011,18663.99
Upper-middle-income countries,,2012,19501.842
Upper-middle-income countries,,2013,19308.494
Upper-middle-income countries,,2014,19263.408
Upper-middle-income countries,,2015,19871.508
Upper-middle-income countries,,2016,19795.14
Upper-middle-income countries,,2017,19731.117
Upper-middle-income countries,,2018,19567.684
Upper-middle-income countries,,2019,19452.057
Upper-middle-income countries,,2020,17696.088
Upper-middle-income countries,,2021,18286.207
Upper-middle-income countries,,2022,18706.973
Uzbekistan,UZB,1985,26.8653
Uzbekistan,UZB,1986,29.4239
Uzbekistan,UZB,1987,31.052101
Uzbekistan,UZB,1988,28.377201
Uzbekistan,UZB,1989,31.401001
Uzbekistan,UZB,1990,32.564
Uzbekistan,UZB,1991,32.564
Uzbekistan,UZB,1992,38.379
Uzbekistan,UZB,1993,46.53163
Uzbekistan,UZB,1994,64.16271
Uzbekistan,UZB,1995,88.23681
Uzbekistan,UZB,1996,88.655495
Uzbekistan,UZB,1997,91.77233
Uzbekistan,UZB,1998,95.086876
Uzbekistan,UZB,1999,94.203
Uzbekistan,UZB,2000,87.64368
Uzbekistan,UZB,2001,83.88138
Uzbekistan,UZB,2002,84.12793
Uzbekistan,UZB,2003,83.37199
Uzbekistan,UZB,2004,76.95571
Uzbekistan,UZB,2005,63.37187
Uzbekistan,UZB,2006,63.36606
Uzbekistan,UZB,2007,59.961952
Uzbekistan,UZB,2008,57.202156
Uzbekistan,UZB,2009,51.325226
Uzbekistan,UZB,2010,46.95539
Uzbekistan,UZB,2011,43.463383
Uzbekistan,UZB,2012,38.810474
Uzbekistan,UZB,2013,36.834316
Uzbekistan,UZB,2014,33.343815
Uzbekistan,UZB,2015,31.727688
Uzbekistan,UZB,2016,30.417183
Uzbekistan,UZB,2017,32.17584
Uzbekistan,UZB,2018,33.62134
Uzbekistan,UZB,2019,35.016697
Uzbekistan,UZB,2020,32.348892
Uzbekistan,UZB,2021,33.35833
Uzbekistan,UZB,2022,33.09084
Venezuela,VEN,1965,2141.2454
Venezuela,VEN,1966,2079.28
Venezuela,VEN,1967,2185.5684
Venezuela,VEN,1968,2230.1965
Venezuela,VEN,1969,2219.0684
Venezuela,VEN,1970,2293.8787
Venezuela,VEN,1971,2208.2644
Venezuela,VEN,1972,2021.4376
Venezuela,VEN,1973,2110.0837
Venezuela,VEN,1974,1868.362
Venezuela,VEN,1975,1478.1473
Venezuela,VEN,1976,1451.5715
Venezuela,VEN,1977,1412.9277
Venezuela,VEN,1978,1360.4202
Venezuela,VEN,1979,1481.2926
Venezuela,VEN,1980,1364.7378
Venezuela,VEN,1981,1321.3466
Venezuela,VEN,1982,1193.1802
Venezuela,VEN,1983,1131.2377
Venezuela,VEN,1984,1135.138
Venezuela,VEN,1985,1064.192
Venezuela,VEN,1986,1150.7296
Venezuela,VEN,1987,1165.9482
Venezuela,VEN,1988,1223.4188
Venezuela,VEN,1989,1228.8223
Venezuela,VEN,1990,1369.9797
Venezuela,VEN,1991,1527.3146
Venezuela,VEN,1992,1530.3914
Venezuela,VEN,1993,1583.2775
Venezuela,VEN,1994,1680.295
Venezuela,VEN,1995,1806.4308
Venezuela,VEN,1996,1921.0215
Venezuela,VEN,1997,1994.7681
Venezuela,VEN,1998,2067.4336
Venezuela,VEN,1999,1849.905
Venezuela,VEN,2000,1864.1425
Venezuela,VEN,2001,1896.0684
Venezuela,VEN,2002,1775.8738
Venezuela,VEN,2003,1715.151
Venezuela,VEN,2004,1978.9579
Venezuela,VEN,2005,1970.2279
Venezuela,VEN,2006,1990.3898
Venezuela,VEN,2007,1927.5015
Venezuela,VEN,2008,1928.7676
Venezuela,VEN,2009,1812.6816
Venezuela,VEN,2010,1696.0616
Venezuela,VEN,2011,1645.7238
Venezuela,VEN,2012,1620.3497
Venezuela,VEN,2013,1602.3983
Venezuela,VEN,2014,1610.8744
Venezuela,VEN,2015,1716.8069
Venezuela,VEN,2016,1541.6309
Venezuela,VEN,2017,1320.5935
Venezuela,VEN,2018,980.3719
Venezuela,VEN,2019,613.4516
Venezuela,VEN,2020,390.38104
Venezuela,VEN,2021,399.6155
Venezuela,VEN,2022,433.86914
Vietnam,VNM,1987,3.2564
Vietnam,VNM,1988,8.0247
Vietnam,VNM,1989,17.328701
Vietnam,VNM,1990,31.401001
Vietnam,VNM,1991,46.054802
Vietnam,VNM,1992,63.848698
Vietnam,VNM,1993,73.269005
Vietnam,VNM,1994,82.573
Vietnam,VNM,1995,88.6206
Vietnam,VNM,1996,102.3789
Vietnam,VNM,1997,117.3467
Vietnam,VNM,1998,145.375
Vietnam,VNM,1999,176.97371
Vietnam,VNM,2000,192.45325
Vietnam,VNM,2001,198.83812
Vietnam,VNM,2002,200.17557
Vietnam,VNM,2003,209.97966
Vietnam,VNM,2004,237.41481
Vietnam,VNM,2005,219.67908
Vietnam,VNM,2006,199.39636
Vietnam,VNM,2007,188.41763
Vietnam,VNM,2008,176.35732
Vietnam,VNM,2009,193.26735
Vietnam,VNM,2010,177.42728
Vietnam,VNM,2011,179.43927
Vietnam,VNM,2012,197.64255
Vietnam,VNM,2013,196.68423
Vietnam,VNM,2014,184.37039
Vietnam,VNM,2015,199.67548
Vietnam,VNM,2016,180.39293
Vietnam,VNM,2017,161.0755
Vietnam,VNM,2018,144.3283
Vietnam,VNM,2019,133.07278
Vietnam,VNM,2020,116.57796
Vietnam,VNM,2021,110.02213
Vietnam,VNM,2022,108.65535
World,OWID_WRL,1965,18231.082
World,OWID_WRL,1966,19796.81
World,OWID_WRL,1967,21238.463
World,OWID_WRL,1968,23170.031
World,OWID_WRL,1969,24940.334
World,OWID_WRL,1970,27433.885
World,OWID_WRL,1971,29000.791
World,OWID_WRL,1972,30649.97
World,OWID_WRL,1973,33445.125
World,OWID_WRL,1974,33519.68
World,OWID_WRL,1975,31837.768
World,OWID_WRL,1976,34590.74
World,OWID_WRL,1977,35798.867
World,OWID_WRL,1978,36124.168
World,OWID_WRL,1979,37653.043
World,OWID_WRL,1980,35949.586
World,OWID_WRL,1981,33877.83
World,OWID_WRL,1982,32537.879
World,OWID_WRL,1983,32122.488
World,OWID_WRL,1984,32752.213
World,OWID_WRL,1985,32465.695
World,OWID_WRL,1986,34069.387
World,OWID_WRL,1987,34148.08
World,OWID_WRL,1988,35607.57
World,OWID_WRL,1989,36037.492
World,OWID_WRL,1990,36726.777
World,OWID_WRL,1991,36627.695
World,OWID_WRL,1992,37157.977
World,OWID_WRL,1993,37105.15
World,OWID_WRL,1994,37619.203
World,OWID_WRL,1995,38135.51
World,OWID_WRL,1996,39151.24
World,OWID_WRL,1997,40023.2
World,OWID_WRL,1998,41034.707
World,OWID_WRL,1999,40104.688
World,OWID_WRL,2000,41844.168
World,OWID_WRL,2001,41841.914
World,OWID_WRL,2002,41337.14
World,OWID_WRL,2003,43173.34
World,OWID_WRL,2004,45335.406
World,OWID_WRL,2005,45723.043
World,OWID_WRL,2006,46130.555
World,OWID_WRL,2007,46036.695
World,OWID_WRL,2008,46524.33
World,OWID_WRL,2009,45365.8
World,OWID_WRL,2010,46264.992
World,OWID_WRL,2011,46622.28
World,OWID_WRL,2012,47921.215
World,OWID_WRL,2013,47986.426
World,OWID_WRL,2014,49112.78
World,OWID_WRL,2015,50762.11
World,OWID_WRL,2016,50904.277
World,OWID_WRL,2017,50996.598
World,OWID_WRL,2018,52190.7
World,OWID_WRL,2019,52092.734
World,OWID_WRL,2020,48560.844
World,OWID_WRL,2021,49192.05
World,OWID_WRL,2022,51255.57
Yemen,YEM,1986,5.5634995
Yemen,YEM,1987,14.465098
Yemen,YEM,1988,94.83861
Yemen,YEM,1989,99.03029
Yemen,YEM,1990,101.255684
Yemen,YEM,1991,109.600945
Yemen,YEM,1992,101.488045
Yemen,YEM,1993,115.08086
Yemen,YEM,1994,190.63002
Yemen,YEM,1995,193.73741
Yemen,YEM,1996,196.74644
Yemen,YEM,1997,206.1437
Yemen,YEM,1998,209.352
Yemen,YEM,1999,222.89235
Yemen,YEM,2000,243.5132
Yemen,YEM,2001,249.26254
Yemen,YEM,2002,250.62747
Yemen,YEM,2003,246.91525
Yemen,YEM,2004,232.37947
Yemen,YEM,2005,230.10867
Yemen,YEM,2006,211.07729
Yemen,YEM,2007,185.4388
Yemen,YEM,2008,172.09631
Yemen,YEM,2009,167.21411
Yemen,YEM,2010,166.20221
Yemen,YEM,2011,118.21562
Yemen,YEM,2012,94.67652
Yemen,YEM,2013,105.0695
Yemen,YEM,2014,80.286446
Yemen,YEM,2015,30.322422
Yemen,YEM,2016,18.729792
Yemen,YEM,2017,34.3649
Yemen,YEM,2018,47.119156
Yemen,YEM,2019,47.393547
Yemen,YEM,2020,43.814594
Yemen,YEM,2021,40.717346
Yemen,YEM,2022,39.60465
